step,exp,game_name,algorithm_name,log_exp
6140,0.0006597885881597073,goofspiel_4,AutoCFRS,-7.3235910952276635
6160,0.0024745609166457808,goofspiel_4,AutoCFRS,-6.001692306115887
6180,0.0031135187051446814,goofspiel_4,AutoCFRS,-5.772001775914978
6200,0.0016493563482843717,goofspiel_4,AutoCFRS,-6.407370159124171
6220,0.0014573260315173479,goofspiel_4,AutoCFRS,-6.5311520077437395
6240,0.002477976861361354,goofspiel_4,AutoCFRS,-6.000312833445355
6260,0.0024440816270958924,goofspiel_4,AutoCFRS,-6.014085839255116
6280,0.0012325583628055481,goofspiel_4,AutoCFRS,-6.69866329997947
6300,0.0013447512032377816,goofspiel_4,AutoCFRS,-6.611546262044428
6320,0.0037606898299920306,goofspiel_4,AutoCFRS,-5.583152872984644
6340,0.0019306130007751476,goofspiel_4,AutoCFRS,-6.249917709512997
6360,0.0007255409225211597,goofspiel_4,AutoCFRS,-7.228593081274675
6380,0.002931999733838014,goofspiel_4,AutoCFRS,-5.83207058573604
6400,0.002390229533442808,goofspiel_4,AutoCFRS,-6.036365878552767
6420,0.0018112898578513611,goofspiel_4,AutoCFRS,-6.313716058856467
6440,0.0015353489721411252,goofspiel_4,AutoCFRS,-6.478997580367161
6460,0.0025661543143363896,goofspiel_4,AutoCFRS,-5.965346876507908
6480,0.003119309330758573,goofspiel_4,AutoCFRS,-5.7701436700129465
6500,0.0009651967388501403,goofspiel_4,AutoCFRS,-6.943178602948757
6520,0.0014399580208341212,goofspiel_4,AutoCFRS,-6.543141318017688
6540,0.003639410373987411,goofspiel_4,AutoCFRS,-5.615933595622796
6560,0.0016881145300908418,goofspiel_4,AutoCFRS,-6.384143035530168
6580,0.0006068052235729921,goofspiel_4,AutoCFRS,-7.407302702133752
6600,0.0025737838965323757,goofspiel_4,AutoCFRS,-5.962378129613857
6620,0.0028562038462059416,goofspiel_4,AutoCFRS,-5.858261862329885
6640,0.0012308920480923384,goofspiel_4,AutoCFRS,-6.700016130107466
6660,0.0013745194040501413,goofspiel_4,AutoCFRS,-6.589651133288637
6680,0.002616079448541947,goofspiel_4,AutoCFRS,-5.946078475610604
6700,0.001910710996435501,goofspiel_4,AutoCFRS,-6.2602798567485625
6720,0.001031650060647325,goofspiel_4,AutoCFRS,-6.876595757946312
6740,0.0020160893848210114,goofspiel_4,AutoCFRS,-6.206595592047067
6760,0.002682974505925692,goofspiel_4,AutoCFRS,-5.920829209661435
6780,0.0021047858306630037,goofspiel_4,AutoCFRS,-6.163541560176945
6800,0.0012791352195842404,goofspiel_4,AutoCFRS,-6.6615710390775025
6820,0.0014079168743020406,goofspiel_4,AutoCFRS,-6.565644061126861
6840,0.0031159817808844694,goofspiel_4,AutoCFRS,-5.771210997946932
6860,0.001928649540626931,goofspiel_4,AutoCFRS,-6.250935240865975
6880,0.00045363532401249796,goofspiel_4,AutoCFRS,-7.698216933775723
6900,0.0027150979806216695,goofspiel_4,AutoCFRS,-5.908927237620651
6920,0.0027527487619661475,goofspiel_4,AutoCFRS,-5.8951553167150585
6940,0.0009160987486522111,goofspiel_4,AutoCFRS,-6.995386394895129
6960,0.0018555951629697439,goofspiel_4,AutoCFRS,-6.289549791810419
6980,0.002329933353146147,goofspiel_4,AutoCFRS,-6.061915615613561
7000,0.0019731861751091707,goofspiel_4,AutoCFRS,-6.228105694959475
7020,0.0007775622779489331,goofspiel_4,AutoCFRS,-7.159346816862876
7040,0.001713898787879555,goofspiel_4,AutoCFRS,-6.368984510795384
7060,0.0028480063366684723,goofspiel_4,AutoCFRS,-5.861136060481066
7080,0.0012843997625677115,goofspiel_4,AutoCFRS,-6.657463780607457
7100,0.0008482115632877931,goofspiel_4,AutoCFRS,-7.07238046827939
7120,0.002771674688380172,goofspiel_4,AutoCFRS,-5.888303560825477
7140,0.0019650304823710667,goofspiel_4,AutoCFRS,-6.232247521124201
